,0,1,2,3,4,5,,,,,,
1319,에어컨 작동 예약해놓은 시간 알려줘,저기요 겨울철 난방 적정 온도 좀 알려주세요,0.2,0.560491145,-229.3524017,-10.4743948,,,,,,
1320,2층 화장실은 샤워하기 조금 좁고 1층 화장실이 큽니다.,2층 화장실은 샤워하기에 조금 좁고 1층 화장실은 커요.,4.8,0.961354017,-66.83161163,-3.060928345,,,,,,
1321,다시 전기를 키는법은 냉장고 오른쪽의 문 안에있는 두꺼비집에서 하얀레버를 시계방향으로 돌리면 됩니다.,문 열기 좀 빡센데 오른쪽으로 계속 돌리면 열려요!,0.3,0.495348632,-244.5552216,-11.09167576,,,,,,
1322,파일 전송시 네이트 메일을 쓰는건 피해야해,네이트 메일을 이용해서 파일을 보내지마,3.1,0.8553918,-127.1025848,-5.755360126,,,,,,
1323,건물은 정말 깔끔한 현대식이고 굉장히 안전합니다,그 건물은 정말 깔끔하고 현대적이고 매우 안전합니다.,4.7,0.886936307,-112.1121063,-5.093162537,,,,,,
1324,정상화의 이익을 국민과 함께 공유하는 방안도 추진하겠습니다.,우리는 또한 정상화의 이점을 국민들과 공유하기 위해 노력할 것입니다.,3.4,0.778313637,-151.6013031,-6.978586674,,,,,,
1325,오늘 마련하는 금융 지원들이 하루가 급한 사람들에게 ‘그림의 떡’이 되어서는 안 됩니다.,"오늘의 재정적 지원이 하루의 어려움에 처한 사람들을 위한 ""떡을 그리는"" 것이 되어서는 안됩니다.",3,0.810111225,-145.1529541,-6.496517658,,,,,,
1326,북한 정부 기관에 어떻게 메일을 전송해야하는가?,북한 정부기관에 보낼 메일은 어떻게 전송할 수 있나요?,4.2,0.93037641,-91.63969421,-4.167813301,,,,,,
1327,편의성과 서비스에 감동할 수 있는 숙소라 생각합니다.,거실겸 주방에는 확장할 수 있는 식탁과 여분의 의자도 있구요.,0,0.254261374,-291.8057861,-13.11993408,,,,,,
1328,대한항공이랑 진에어 중 어디가 이메일로 티켓을 보내줬었지?,"티켓 전달 수단으로 이메일을 사용하는 항공사가 대한항공인가요, 진에어인가요?",2.8,0.738528132,-173.5844879,-7.899199486,,,,,,
1329,"위치,의사소통,체크인만 정말 좋았습니다","위치, 청결도, 의사소통 모두 좋았습니다.",3.2,0.804020822,-144.8703613,-6.456932068,,,,,,
1330,학교 메일은 수신거부 하지마,학교 도메인으로 된 이메일은 수신 거부 하지마,3.7,0.805441439,-149.7276001,-6.758272171,,,,,,
1331,기차 이용하실 분들은 산타루치아역 바로 전 역인 베네치아 메스트레역을 이용하시면 도보로 이동가능합니다!,기차를 타길 원하는 사람들을 위해 산타 루치아 역 바로 건너편에 있는 베니스 메스트레 역까지 산책을 할 수 있습니다!,2.6,0.813058674,-146.978241,-6.731894493,,,,,,
1332,그저 그런편 남자는 지내기 편리함 여성은 청결을 그렇게 신경안쓴다면 괜찮은 편,하루 이틀 지내기 정말 괜찮은 곳이에요.,0.8,0.428046823,-251.6659698,-11.48320103,,,,,,
1333,큰 신주쿠 역과의 거리는 꽤 있는 편입니다만 주위에 편의점과 슈퍼가 있어 편리합니다.,주변에 마투와 편의점도 있어 굉장히 편리합니다.,2.7,0.711340666,-180.5438232,-8.134020805,,,,,,
1334,목욕물을 개인별로 좀 세팅하고 싶으니까 방법 좀 알려주세요,청소기 말고 티비 켜는 음성 명령 방법은 뭐니?,0.4,0.326556683,-285.8999023,-12.88342476,,,,,,
1335,일자리 포털 워크넷(www.work.go.kr)에서 맞춤형 채용공고를 추천하는 ‘테마별 채용관’의 누적 방문자 수가 30만 명을 넘어섰다.,취업포털 워크넷(www.work.go.kr)의 맞춤형 채용공고를 추천하는 테마별 취업관 누적 방문자가 30만 명을 넘어섰습니다.,4.2,0.970316708,-57.21533585,-2.59869051,,,,,,
1336,이번달에 내야 할 식기 세척기 전기 요금 알려줘,이번달 식기 세척기 전기 요금 얼마 나왔는지 알려줄래?,4.3,0.934064567,-90.41046906,-4.09660244,,,,,,
1337,깊은 산속에 있는듯한 이 집은 밤에는 개구리와 새소리로 가득했다.,로마시대에 있는 집에 사는 느낌이 굉장히 독특했다.,0.3,0.330152929,-286.1929016,-12.99867439,,,,,,
1338,"아내와 함께 여행을 했으며, 숙소를 정할때는 5가지를 고려합니다.","아내와 여행을 갔고, 숙소를 정할 때 5가지를 고려합니다.",4.4,0.973936856,-51.99747849,-2.400043011,,,,,,
1339,메일 관리를 할 때에는 리눅스 말고 윈도우를 설치하여 해주세요.,메일 관리에 불필요한 시간이 소모되지 않도록 윈도우를 설치해서 관리해주세요.,2.6,0.715786874,-187.2658691,-8.345068932,,,,,,
1340,건조기는 신경쓰지말고 세탁기로 닦을 때는 꼭 세제 넣고 해야해,건조기는 필요없고 세탁기로 옷 빠려면 꼭 세제로 해야해,4,0.905454516,-107.4596939,-4.865018845,,,,,,
1341,제 학교 성적표가 어느 이메일로 오도록 설정했나요?,교수님께 보내는 메일 끝에는 연락처말고 이름을 적도록 해.,0.3,0.599334598,-207.9518433,-9.476049423,,,,,,
1342,또다시 하와이를 방문한다면 나는 이곳을 선택할것입니다.,"만약 제가 하와이를 다시 방문한다면, 저는 이곳을 선택할 것입니다.",4.2,0.950514674,-70.90673828,-3.236917496,,,,,,
1343,선풍기 풍향은 어떤 명령어로 조정하나요?,선풍기 풍향 좀 조정하고 싶은데 뭐라고 명령어를 말해야할 지 모르겠네,3.3,0.776651323,-159.7512054,-7.198321819,,,,,,
1344,눈 내릴 때 집에서 쉬지 말고 스키타러갈래?,눈 올 때는 집에서 쉬는 대신 스키를 탑시다.,3.7,0.874404311,-123.3311768,-5.595200539,,,,,,
1345,페이스북과 트위치 계정을 연동하는 것이 하지 않는 것보다 더 좋을거야.,파일 유형 중 네이트 메일이 첨부 불가능한 파일 유형은?,0,0.25230968,-287.9091797,-13.06525803,,,,,,
1346,이번 특별교부세는 선별진료소 운영과 확진자 및 자가격리자 관리 강화 등 코로나19 감염증 확산 방지 활동에 필요한 비용을 지원하기 위한 것이다.,특별교부세는 검진소 운영 및 확진 및 자급식 환자 관리 강화 등 코로나19 감염 예방 활동에 소요되는 비용을 지원하기 위한 것입니다.,4.2,0.928429186,-98.02840424,-4.435907364,,,,,,
1347,주말 날씨가 어때? 돌아오는 연휴에는.,미세먼지 지수가 높을 때에는 외출을 삼가고 실내에서 생활합시다.,0,0.4322595,-252.7747803,-11.30218887,,,,,,
1348,숙소는 원베드룸으로 아기자기한 소품도 많고 예쁩니다.,"1인용 침실이고, 아기자기한 소품들이 많고, 아주 멋집니다.",2,0.823084354,-142.1078949,-6.393434048,,,,,,
1349,숙소도 깔끔하고 침대도 푹신푹신합니다!,숙소는 깨끗하고 침대는 부드럽습니다!,3.4,0.864569902,-128.2015991,-5.786901474,,,,,,
1350,뜨거운물 말고 미지근한 물로 좀 목욕해봐,더운물 말고 미지근한 물로 목욕해주길 바라,3.9,0.939992487,-85.68457031,-3.823903084,,,,,,
1351,나의 첫여행에 부족함없이 너무 좋은 최상의 조건을 갖춘 콘도였다.,지내기에 부족함이 없는 좋은 곳이었다.,1.7,0.760056198,-160.0097046,-7.212385654,,,,,,
1352,깨끗한 공간과 친절한 응대에 만족했습니다.,저는 깨끗한 공간과 친절한 반응에 만족했습니다.,4.3,0.931315601,-87.29698944,-3.899423361,,,,,,
1353,먼저 점포 재개장은 제출서류를 간소화해 코로나19 피해 점포 18만 9000개소에 최대 300만원을 신속 집행한다.,또?지역 신용보증기금의 심사를 거쳐 업체당 최대 5000만원까지 보증 지원한다.,0,0.386071086,-283.5100708,-12.77042198,,,,,,
1354,노후 건축물과 공공임대주택을 친환경 시설로 교체하고 도시 공간·생활 기반시설의 녹색전환에 2조4천억 원을 투자합니다.,"특수형태 노동자 등에 대한 고용보험 지원을 확대하고, 생계급여 부양의무자 기준 폐지 등 고용·사회안전망 확충에 4조7천억 원을 투자합니다.",0.7,0.329865336,-295.0644531,-13.40458965,,,,,,
1355,"플랫폼 사업자 등의 배타조건부 거래, 끼워팔기 등 신규 경쟁사업자의 시장 진입을 막는 정보통신기술(ICT) 산업 내 ‘경쟁제한’?행위도 올해?중점감시 대상으로 선정됐다.","28일 부산, 강릉, 전주, 목포, 안동 등 총 5곳이 방한 도시관광의 선도모델 육성을 위한 ‘관광거점도시’로 선정됐다.",0.4,0.309347272,-298.5633545,-13.53805923,,,,,,
1356,네이트 메일에서 전체 메일을 보내는 방법을 혹시 아니?,보낸메일함의 메일을 간헐적으로 백업하지 말고 주기적으로 해주세요.,0.2,0.654414237,-203.4025269,-9.260077477,,,,,,
1357,물론 숙소 시설과 청결도 등도 기본적으로 최고였습니다,"물론, 숙박과 청결은 기본적으로 최고였습니다.",4.2,0.921801805,-91.93186188,-4.252613068,,,,,,
1358,지난해 혁신도시로 이전한 공공기관의 지역인재 채용률은 25.9%로?목표를 초과 달성했다.,여성과 고령층의 고용률도 각각 51.6%와 32.9%로 역대 최고치를 기록했다.,0.2,0.351381242,-274.8955078,-12.3008852,,,,,,
1359,거울 안 쪽 선반과 옷장도 활용할 수 있어요.,여러분은 또한 거울 안에 있는 선반과 옷장을 사용할 수 있습니다.,4,0.881196022,-120.1923904,-5.474321365,,,,,,
1360,역이랑 가까워서 이동하기에도 편합니다.,신주쿠역이랑 한정거장이여서 이동하기 너무너무 편합니다.,2.8,0.759303987,-160.8800049,-7.264922619,,,,,,
1361,무료라고 적힌 부분이 꼭 무료는 아닙니다.,무료라고 말하는 부분이 반드시 무료인 것은 아니다.,4.2,0.828491211,-131.6059723,-5.913703918,,,,,,
1362,전자레인지말고 가스레인지를 쓰면 어떄?,믹서기 말고 가스레인지를 써보는 건 어때?,2.7,0.834654689,-138.0586243,-6.349598885,,,,,,
1363,"다음에 가시는 분들은 릴레이라이드, 우버 미리 가입하면 좋을듯 합니다.",파리에 적당한 가격의 숙소 찾으시는 분들에게 좋을듯해요,0.2,0.398313522,-252.7098083,-11.49736214,,,,,,
1364,아주 더운 여름만 피한다면 정말 좋은 선택이 될 것입니다!,더운 여름을 피한다면 좋은 선택이 될 거예요!,4.2,0.940254927,-82.61125183,-3.723713636,,,,,,
1365,삼월에만 몇 통의 메일을 받았는지 알려줘,삼월의 총 수신 메일 개수 알려줘,3.7,0.821822047,-134.1652374,-6.238415241,,,,,,
1366,한가지 아쉬웠던 점은 매일 게스트가 청소와 세탁을 해야 했던 점입니다.,한가지 아쉬운 점은 그릇을 다시 한번 씻어야 한다는 점입니다.,1.7,0.63096863,-184.9693909,-8.551078796,,,,,,
1367,앞으로 어린이 보호구역 내 신호등이 없는 횡단보도에서는 모든 차량이 의무적으로 일시정지해야 한다.,"앞으로, 모든 차량은 어린이 보호 구역의 신호등 없이 횡단보도에서 정지해야 할 것입니다.",3.7,0.932727754,-93.96562195,-4.318126678,,,,,,
1368,"권력기관 개혁의 핵심은 견제와 균형을 통한 권력 남용의 통제이고, 이 점에서 공수처 설치, 검경수사권 조정, 자치경찰제 도입과 국가수사본부 설치는 한 묶음입니다.",성역 없는 수사와 권력기관 개혁이란 국민의 여망이 담긴 공수처의 출범 지연도 이제 끝내주시기 바랍니다.,1.3,0.683253348,-196.4230957,-8.801110268,,,,,,
1369,위치 청결 서비스 호스트의 연락 모든게 완벽했습니다.,위치 청결 서비스 호스트의 모든 연락처가 완벽했습니다.,4,0.969798565,-57.90979767,-2.628101587,,,,,,
1370,저는 대학교 친구 3명과 졸업여행을 목적으로 상하이를 방문했습니다.,저는 졸업여행으로 3명의 대학친구들과 함께 상하이를 방문했습니다.,4.6,0.948193729,-75.45024109,-3.472566128,,,,,,
1371,언제 설악산 단풍을 봐야 절정이라고 할 수 있습니까?,설악산 단풍이 절정인 시기는?,3.7,0.873543084,-117.8305588,-5.421394825,,,,,,
1372,최근 일주일간 40대 이하 확진자 비율이 52.2%로 나타났습니다.,"지난 주 동안, 확인된 환자의 52.2%는 40대 이하였습니다.",3.8,0.80787456,-139.9608459,-6.244708538,,,,,,
1373,아울러 국립대병원 12개소와 지방의료원 15개소를 중심으로 퇴원환자가 지속적인 건강관리를 받을 수 있도록 의료·복지서비스를 연계하는 등 지역보건의료기관 간 협력을 강화한다.,또한 일 잘한 사람이 합당한 대우를 받을 수 있도록 특별승진·승급 등 인센티브 부여도 활성화한다.,0,0.289671898,-300.6953735,-13.50807381,,,,,,
1374,하지만 전반적으로 만족스러운 숙소였어요!,"하지만 전반적으로, 그것은 만족스러운 숙소였어요!",4.6,0.946071506,-78.11891174,-3.513944387,,,,,,
1375,2월의 8억원과 비교하면 놀라운 증가세다.,"스포츠기업을 대상으로 하는 이번 특별융자는 금리 1.5%, 융자 한도는 1억~2억 원이다.",0,0.319028378,-268.7788696,-12.30200577,,,,,,
1376,침대도 두명이 이용하고 충분한 사이즈입니다!,이 침대는 또한 두 사람이 사용할 수 있고 충분한 크기입니다!,4,0.927471399,-92.72997284,-4.232264042,,,,,,
1377,언제가 백일 기념일이야?,지난번처럼 혼자 정하지 말고 설날에는 가족과 함께 일정을 잡도록 하자.,0,0.378782749,-263.9682007,-11.81560135,,,,,,
1378,청결도나 시설에서는 매우 만족 스러웠습니다,그것은 청결함과 시설면에서 매우 만족스러웠습니다.,4.3,0.886683941,-110.7032394,-4.996637344,,,,,,
1379,"가족 여행은 이번달에 가기로 했니, 다음달에 가기로 했니?",약속을 잡았으면 취소하지 말고 소화를 해.,0,0.430412054,-245.6589661,-11.25064659,,,,,,
1380,"집의 청결도 및 조용함, 그리고 화장실이 2개인 점이 좋았습니다.",일단 집의 청결도 편의시설 그리고 환경 모두 너무너무 좋았다.,2.3,0.802934289,-143.1331787,-6.503211975,,,,,,
1381,그리고 친절한호스트에게서 좋은 추억 많이 남기고갑니다.,그리고 친절한 호스트에게 좋은 추억을 많이 남깁니다.,4.3,0.774566889,-151.8326111,-6.881036758,,,,,,
1382,네이버 메일이랑 연동된 클라우드 서비스 알려줘,메일을 교수님한테 쓸 때는 서명을 지우세요,0.1,0.478960216,-248.6856384,-11.08346939,,,,,,
1383,와이파이도 빵빵 뜨거운물도 빵빵 히터도 빵빵했어요!,저희는 대중교통 한 번도 이용 안 했어요!,0,0.326919317,-286.3417053,-12.95784569,,,,,,
1384,위치가 좋고 호스트도 너무 친절합니다.,위치도 좋고 호스트도 친절해요.,4.3,0.960373104,-63.11102295,-2.856012821,,,,,,
1385,메일함 중 스팸메일함은 비우면 안됩니다.,스팸메일함일지라도 비우면 안됩니다.,3.2,0.909821808,-97.21777344,-4.49951458,,,,,,
1386,복층구조의 집으로 각종 편시설이 잘 갖추어진 아파트입니다.,그리고 무엇보다 집에 필요한것들이 잘 구비되어 있었다는게 제일 좋은 점입니다.,0.7,0.445039034,-242.6985931,-11.03449249,,,,,,
1387,하지만 좋은 호스트가 단점을 커버해줍니다.,하지만 좋은 진행자는 단점을 보완합니다.,4.3,0.657930911,-182.1611328,-8.147259712,,,,,,
1388,역에서 위치도 가깝고 호스트가 굉장히 친절해요.,테르미니역 코앞이고 호스트가 진짜 친절 해요,3,0.71522367,-173.8884735,-7.915006161,,,,,,
1389,세탁할 때 세제 너무 많이 넣지마!,집안 조명 개수 자꾸 늘리는 건 좀 아닌 거 같으니까 그만해,0,0.420883238,-259.3231506,-11.62375927,,,,,,
